PROSPECTID,Total_TL,Total_TL_opened_L6M,Tot_TL_closed_L6M,pct_tl_closed_L6M,pct_active_tl,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,Auto_TL,CC_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,time_since_recent_payment,num_times_delinquent,num_deliq_6mts,num_deliq_12mts,num_deliq_6_12mts,num_times_60p_dpd,num_std,num_std_6mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_6mts,num_lss,recent_level_of_deliq,CC_enq,CC_enq_L6m,PL_enq,time_since_recent_enq,enq_L3m,NETMONTHLYINCOME,Time_With_Curr_Empr,pct_of_active_TLs_ever,pct_opened_TLs_L6m_of_L12m,CC_Flag,PL_Flag,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,HL_Flag,GL_Flag,AGE,MARITALSTATUS_Married,MARITALSTATUS_Single,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,GENDER_F,GENDER_M,last_prod_enq2_AL,last_prod_enq2_CC,last_prod_enq2_ConsumerLoan,last_prod_enq2_HL,last_prod_enq2_PL,last_prod_enq2_others,first_prod_enq2_AL,first_prod_enq2_CC,first_prod_enq2_ConsumerLoan,first_prod_enq2_HL,first_prod_enq2_PL,first_prod_enq2_others
31995,11,0,1,0.091,0.273,0.091,0.182,0,1,0,1,0,10,1,1,82,49,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,1,650,0,42000,155,0.273,0.0,0,0,0.0,0.0,1,1,42,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
31996,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,25000,154,1.0,0.0,0,0,0.0,0.0,0,0,31,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
31997,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,24,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,0,18687,110,0.0,0.0,0,0,0.0,0.0,0,0,37,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
31998,3,2,0,0.0,1.0,0.667,0.0,0,0,0,0,0,0,3,0,16,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,3,16000,26,1.0,1.0,0,0,1.0,0.0,0,0,25,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
31999,4,0,1,0.25,0.0,0.0,0.5,0,2,0,0,1,2,2,0,169,141,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,415,0,60000,195,0.0,0.0,0,1,0.0,0.0,0,0,42,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
32000,3,1,0,0.0,1.0,1.0,0.0,1,1,1,0,0,1,2,0,12,38,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,3,8,7,23000,38,1.0,0.333,1,0,1.0,0.0,0,0,28,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
32001,13,1,1,0.077,0.385,0.077,0.154,0,1,0,0,7,4,9,4,90,56,9,0,4,4,0,76,16,0,0,0,0,0,0,21,0,0,11,7,4,28000,150,0.385,1.0,0,1,0.455,0.0,0,0,45,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
32002,2,0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,2,1,8,42,1,0,1,1,0,0,0,0,0,0,0,0,0,27,0,0,7,1,7,20000,70,1.0,0.0,0,0,1.0,0.0,0,0,25,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
32003,21,10,5,0.238,0.429,0.476,0.238,6,3,0,0,0,20,1,0,33,33,8,0,0,0,1,0,0,0,0,0,0,0,0,25,0,0,1,58,1,35000,34,0.429,1.0,0,0,1.0,0.0,1,0,34,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
32004,7,1,0,0.0,0.286,0.286,0.0,0,2,0,0,0,5,2,0,54,68,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,1,88,1,25000,96,0.286,0.5,0,0,1.0,0.0,1,0,36,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
32005,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,25,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,0,12000,17,1.0,0.0,0,0,0.0,0.0,0,0,23,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
32006,3,0,1,0.333,0.667,0.0,0.333,0,1,0,0,0,1,2,0,29,139,4,0,1,1,0,0,0,0,0,0,0,0,0,28,1,0,1,7,1,30000,131,0.667,0.0,0,0,0.0,0.0,0,0,30,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
32007,1,0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,1,11,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,35000,66,1.0,0.0,0,0,0.0,0.0,0,0,25,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
32008,4,0,0,0.0,0.25,0.0,0.25,0,0,0,0,0,0,4,1,29,264,1,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,3,1,13000,66,0.25,0.0,0,0,0.0,0.0,0,0,30,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
32010,1,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,16,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,45000,182,1.0,0.0,0,0,0.0,0.0,0,0,34,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
32011,3,0,0,0.0,0.333,0.333,0.667,1,0,0,0,0,1,2,3,22,322,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,1021,0,13500,42,0.333,0.0,0,0,0.0,0.0,0,0,26,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
32012,1,0,0,0.0,1.0,1.0,0.0,0,1,0,0,0,1,0,0,12,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,40000,66,1.0,0.0,0,0,0.0,0.0,0,0,23,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
32013,4,1,0,0.0,0.25,0.25,0.25,0,1,0,0,0,4,0,3,93,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,11800,66,0.25,1.0,0,0,0.0,0.0,0,0,49,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
32015,8,1,0,0.0,0.625,0.25,0.0,2,1,0,0,0,7,1,4,110,37,3,0,0,0,0,23,10,0,0,0,0,0,0,1,0,0,0,250,0,28000,121,0.625,0.5,0,0,0.0,0.0,1,0,32,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
32016,2,0,1,0.5,0.5,0.5,0.5,0,1,0,0,0,1,1,0,13,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,210,0,50000,185,0.5,0.0,0,0,0.0,0.0,0,0,32,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
32017,6,0,0,0.0,0.667,0.5,0.333,1,0,0,0,0,6,0,3,23,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,30000,59,0.667,0.0,0,0,0.0,0.0,1,0,45,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
32018,2,0,0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,0,103,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1420,0,23000,41,0.0,0.0,1,0,0.0,0.0,0,0,31,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
32019,3,0,0,0.0,0.333,0.333,0.333,0,0,0,0,0,0,3,3,38,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130,0,19000,32,0.333,0.0,0,0,0.0,0.0,0,0,34,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
32020,1,0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,6,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,18300,79,1.0,0.0,0,0,0.0,0.0,0,0,23,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
32021,1,0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,8,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,12,4,25000,152,1.0,0.0,0,0,0.5,1.0,0,0,31,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
32023,3,0,0,0.0,0.333,0.0,0.333,1,1,0,0,0,3,0,2,23,288,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,1,48,3,90000,102,0.333,0.0,0,0,1.0,0.0,0,0,26,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
32024,9,1,1,0.111,0.444,0.111,0.222,1,1,0,0,0,5,4,2,83,105,1,0,1,1,0,103,15,0,0,0,0,0,0,29,0,0,2,152,0,25000,42,0.444,1.0,0,0,0.5,0.0,1,0,31,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
32025,16,5,2,0.125,0.75,0.562,0.188,3,1,1,1,0,2,14,4,64,29,3,0,0,0,1,41,4,0,0,0,0,0,0,26,1,0,4,32,3,15000,130,0.75,0.556,1,0,0.0,0.0,0,1,44,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
32026,7,0,1,0.143,0.571,0.286,0.143,3,1,0,0,0,7,0,6,83,49,17,2,4,2,0,0,0,0,0,0,0,0,0,30,0,0,0,5,2,44000,147,0.571,0.0,0,0,0.0,0.0,0,0,31,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
32027,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,48,919,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,19000,24,1.0,0.0,0,0,0.0,0.0,0,0,24,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
32030,1,0,0,0.0,1.0,1.0,0.0,0,1,0,0,0,1,0,0,8,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,18000,30,1.0,0.0,0,0,0.0,0.0,0,0,26,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
32031,3,0,0,0.0,1.0,0.0,0.0,0,1,2,0,0,1,2,0,16,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,27,4,15000,40,1.0,0.0,1,0,1.0,0.333,0,0,28,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
32033,1,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,68,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,0,31000,141,0.0,0.0,0,0,0.0,0.0,0,0,43,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
32034,1,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,88,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,14000,128,0.0,0.0,0,0,0.0,0.0,0,0,36,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
32035,2,0,0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,2,1,53,61,0,0,0,0,0,32,8,0,0,0,0,0,0,0,0,0,4,27,2,40000,296,1.0,0.0,0,1,0.75,0.0,0,0,53,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
32036,1,0,1,1.0,0.0,1.0,1.0,0,0,0,0,0,0,1,0,12,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,19000,100,0.0,0.0,0,0,0.0,0.0,0,0,38,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
32038,8,3,0,0.0,0.875,0.75,0.0,3,0,0,1,0,1,7,1,22,72,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,234,0,25000,126,0.875,0.5,0,0,0.0,0.0,0,1,58,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
32039,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,48,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,14000,102,0.0,0.0,0,0,0.0,0.0,1,0,28,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
32040,4,1,2,0.5,0.5,0.75,0.5,0,0,0,0,0,0,4,1,15,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,50000,131,0.5,0.333,0,0,0.0,0.0,0,0,36,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
32041,2,0,1,0.5,0.0,0.0,0.5,0,1,0,0,0,1,1,1,109,60,6,0,0,0,1,21,4,0,0,0,0,0,0,18,0,0,0,959,0,22000,98,0.0,0.0,0,0,0.0,0.0,0,0,37,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
32042,1,0,0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,1,0,14,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,433,0,20000,44,1.0,0.0,1,0,0.0,0.0,0,0,25,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
32043,1,0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,1,32,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,0,11000,129,0.0,0.0,0,0,0.0,0.0,0,0,35,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
32046,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,15,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,28000,38,1.0,0.0,0,0,0.0,0.0,0,0,24,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
32047,3,2,0,0.0,1.0,1.0,0.0,1,0,1,0,0,0,3,1,6,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,45000,113,1.0,0.667,1,0,0.0,0.0,0,0,26,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
32050,2,0,0,0.0,1.0,0.5,0.0,0,0,2,0,0,0,2,0,17,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,79,1,25000,18,1.0,0.0,1,0,1.0,0.2,0,0,26,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
32051,6,5,1,0.167,0.833,1.0,0.167,4,2,0,0,0,5,1,0,7,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,15000,57,0.833,0.833,0,0,1.0,0.0,1,0,29,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
32052,5,1,0,0.0,0.4,0.2,0.2,1,0,2,0,0,1,4,0,81,64,0,0,0,0,0,24,5,0,0,0,0,0,0,0,1,1,0,174,0,22000,131,0.4,1.0,1,0,0.0,1.0,1,0,48,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
32053,3,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,2,1,0,28,232,5,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,3,529,0,18000,50,1.0,0.0,0,0,0.0,0.0,1,0,49,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
32054,1,0,0,0.0,1.0,1.0,0.0,0,1,0,0,0,1,0,0,12,64,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,2,1,10000,60,1.0,0.0,0,0,0.0,0.0,0,0,26,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
32055,1,0,1,1.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,9,22,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,3,1,10000,122,0.0,0.0,0,0,0.0,0.0,1,0,53,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
32056,1,0,1,1.0,0.0,0.0,1.0,0,1,0,0,0,1,0,0,18,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,11000,38,0.0,0.0,0,0,0.0,0.0,0,0,25,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
32057,9,2,4,0.444,0.222,0.444,0.444,1,0,0,0,0,7,2,1,27,78,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,81,1,15000,125,0.222,0.5,0,0,0.0,0.0,1,0,33,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
32058,1,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,38,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,0,21000,361,1.0,0.0,0,0,0.0,0.0,0,0,43,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
32059,2,1,1,0.5,0.5,0.5,0.5,1,0,0,0,0,0,2,0,13,184,4,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,1,3,3,11000,50,0.5,1.0,0,0,1.0,0.0,0,0,22,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
32060,10,0,0,0.0,0.1,0.0,0.0,0,1,0,0,0,10,0,0,73,107,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,8,1,20000,42,0.1,0.0,0,0,0.0,0.0,1,0,47,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
32061,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,15,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,1,25000,60,1.0,0.0,0,0,0.0,0.0,0,0,27,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
32062,1,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,60,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1792,0,30000,127,0.0,0.0,0,0,0.0,0.0,0,0,31,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
32063,4,0,0,0.0,0.5,0.25,0.25,2,2,0,0,0,4,0,0,90,1311,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,2679,0,19000,115,0.5,0.0,0,0,0.0,0.0,1,0,29,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
32064,3,0,0,0.0,0.667,0.0,0.0,0,1,0,0,2,1,2,0,68,266,0,0,0,0,0,66,6,0,0,0,0,0,0,0,0,0,1,1076,0,25000,14,0.667,0.0,0,1,0.0,0.0,0,0,41,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
32066,1,0,0,0.0,1.0,1.0,0.0,0,1,0,0,0,1,0,0,11,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,30000,65,1.0,0.0,0,0,0.0,0.0,0,0,28,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
32068,3,0,0,0.0,0.333,0.0,0.0,0,2,0,0,1,2,1,0,149,90,7,0,0,0,0,26,3,0,0,0,0,0,0,60,0,0,1,1846,0,23000,129,0.333,0.0,0,1,0.0,0.0,0,0,38,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
32069,1,1,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,40000,81,1.0,1.0,0,0,0.0,0.0,0,0,22,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
32070,1,0,1,1.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,13,141,3,0,2,2,0,0,0,0,0,0,0,0,0,15,0,0,0,77,1,15000,25,0.0,0.0,0,0,0.0,0.0,0,0,24,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
32071,2,0,0,0.0,1.0,1.0,0.0,1,0,0,0,1,1,1,1,11,49,5,3,5,2,1,1,1,0,0,0,0,0,0,27,0,0,0,250,0,12000,245,1.0,0.0,0,1,0.0,0.0,0,0,54,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
32072,2,1,0,0.0,0.5,0.5,0.5,0,0,0,0,0,2,0,2,29,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,3,35000,42,0.5,1.0,0,0,0.0,0.0,0,0,21,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
32073,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,30,46,5,2,3,1,0,0,0,0,0,0,0,0,0,24,0,0,0,909,0,37000,121,1.0,0.0,0,0,0.0,0.0,0,0,32,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
32074,1,0,0,0.0,1.0,1.0,0.0,0,1,0,0,0,1,0,0,7,55,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,27,1,27000,67,1.0,0.0,0,0,0.0,0.0,0,0,29,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
32075,1,0,0,0.0,0.0,0.0,1.0,0,1,0,0,0,1,0,0,37,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,0,15500,40,0.0,0.0,0,0,1.0,0.0,0,0,27,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
32077,9,1,1,0.111,0.444,0.333,0.111,0,2,0,0,1,2,7,0,76,41,1,1,1,0,0,1,0,0,0,0,0,0,0,10,0,0,4,2,1,50000,182,0.444,0.333,0,1,0.0,0.0,0,0,38,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
32078,12,2,6,0.5,0.417,0.5,0.5,1,0,1,0,1,4,8,1,29,47,9,6,7,1,1,0,0,0,0,0,0,0,0,3,5,4,10,39,4,26750,102,0.417,0.333,1,1,0.1,0.8,1,0,29,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
32079,6,1,0,0.0,0.833,0.667,0.0,0,1,0,0,0,1,5,0,71,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,355,0,30000,101,0.833,0.25,0,0,0.0,0.0,0,0,39,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
32081,9,1,0,0.0,0.333,0.222,0.0,0,1,0,1,0,3,6,2,200,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,339,0,25000,60,0.333,0.5,0,0,0.0,0.0,1,1,46,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
32082,1,0,1,1.0,0.0,1.0,1.0,0,0,0,0,0,0,1,0,7,29,1,1,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,214,0,27000,79,0.0,0.0,0,0,0.0,0.0,0,0,22,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
32083,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,18000,70,1.0,0.0,0,0,0.0,0.0,0,0,25,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
32084,1,1,0,0.0,1.0,1.0,0.0,0,1,0,0,0,1,0,0,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,52000,128,1.0,1.0,0,0,0.0,0.0,0,0,32,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
32086,3,0,0,0.0,0.333,0.333,0.0,0,1,0,0,0,2,1,0,77,35,2,2,2,0,0,0,0,0,0,0,0,0,0,21,0,0,0,5,3,18000,74,0.333,0.0,0,0,0.0,0.0,1,0,35,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
32087,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,27,376,2,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,2,2,10,107,0.0,0.0,0,0,1.0,0.0,0,0,56,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
32088,22,0,0,0.0,0.182,0.091,0.091,1,1,0,0,2,20,2,9,57,32,0,0,0,0,0,150,15,0,0,0,0,0,0,0,4,0,16,15,3,20000,48,0.182,0.0,0,1,0.0,0.0,1,0,41,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
32089,1,0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,1,11,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,12000,38,1.0,0.0,0,0,0.0,0.0,0,0,27,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
32090,11,3,0,0.0,0.545,0.364,0.0,1,1,1,0,0,5,6,3,41,51,0,0,0,0,0,27,10,0,0,0,0,0,0,0,0,0,0,4,4,80000,180,0.545,0.75,1,0,0.0,0.0,1,0,36,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
32091,3,0,0,0.0,0.667,0.0,0.0,1,0,0,0,0,3,0,1,39,104,0,0,0,0,0,38,6,0,0,0,0,0,0,0,0,0,0,1,1,15000,60,0.667,0.0,0,0,0.0,0.0,1,0,28,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
32092,4,0,0,0.0,0.75,0.75,0.25,1,0,0,0,0,2,2,0,12,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,44,3,45000,80,0.75,0.0,0,0,0.0,1.0,1,0,27,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
32093,3,0,0,0.0,0.333,0.333,0.667,0,0,0,0,0,3,0,1,30,98,8,0,0,0,6,14,0,0,0,0,0,0,0,10,0,0,0,3,1,23000,190,0.333,0.0,0,0,0.0,0.0,1,0,30,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
32094,5,1,0,0.0,1.0,0.8,0.0,1,0,0,0,0,3,2,3,23,21,0,0,0,0,0,30,10,0,0,0,0,0,0,0,0,0,0,2,4,25000,187,1.0,0.25,0,0,0.0,0.0,1,0,48,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
32095,12,1,2,0.167,0.25,0.083,0.167,1,1,0,0,0,8,4,3,90,97,1,0,0,0,0,11,0,0,0,0,0,0,0,20,0,0,0,921,0,24500,152,0.25,1.0,0,0,0.0,0.0,1,0,47,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
32096,6,0,0,0.0,0.333,0.0,0.167,0,0,0,0,0,2,4,4,96,290,7,0,0,0,1,55,6,0,0,0,0,0,0,8,0,0,0,513,0,18000,126,0.333,0.0,0,0,0.0,0.0,1,0,55,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
